wh_df_dem.tif,wh_df_pre.tif,wh_df_slope.tif,wh_df_tem.tif,Type
0.292605,0.685714,0.0452982,0.664596,0
0.266881,0.685714,0.0844659,0.732919,0
0.209003,0.382857,0.0428927,0.689441,0
0.289389,0.628571,0.034687,0.732919,0
0.257235,0.685714,0.0775015,0.751552,0
0.324759,0.64,0.0475819,0.726708,0
0.302251,0.697143,0.120192,0.726708,0
0.212219,0.617143,0.0957959,0.84472,0
0.196141,0.628571,0.0511614,0.857143,0
0.228296,0.268571,0.0511614,0.590061,0
0.221865,0.56,0.0303343,0.751553,0
0.22508,0.56,0.034687,0.751553,0
0.231511,0.531429,0.0252408,0.78882,0
0.286174,0.628571,0.0531932,0.732919,0
0.21865,0.28,0.0188143,0.602484,0
0.212219,0.56,0.0908936,0.751553,0
0.250804,0.64,0.0723222,0.770186,0
0.350482,0.645714,0.103898,0.670807,1
0.302251,0.64,0.0538534,0.726708,0
0.360129,0.662857,0.142571,0.695652,0
0.212219,0.382857,0.0656729,0.689441,0
0.250804,0.622857,0.0775015,0.763975,0
0.289389,0.634286,0.037622,0.720496,0
0.29582,0.64,0.134495,0.726708,0
0.318328,0.64,0.0490452,0.726708,0
0.286174,0.582857,0.155896,0.658385,0
0.308682,0.674286,0.0775015,0.701863,0
0.305466,0.674286,0.0865264,0.701863,0
0.237942,0.302857,0.124772,0.590062,0
0.231511,0.508571,0.00841439,0.757764,0
0.279743,0.577143,0.118724,0.763975,0
0.231511,0.588571,0.0420602,0.776397,1
0.237942,0.611429,0.0606412,0.782608,0
0.244373,0.685714,0.0188143,0.751552,0
0.22508,0.24,0.037622,0.590062,0
0.21865,0.382857,0.0511614,0.695652,0
0.221865,0.542857,0.0303343,0.763975,0
0.228296,0.508571,0.0266059,0.757764,0
0.234727,0.508571,0.0420602,0.757764,0
0.250804,0.657143,0.0840476,0.770186,0
0.21865,0.411429,0.0420602,0.701863,0
0.221865,0.422857,0.0252408,0.658385,0
0.237942,0.577143,0.0612208,0.763975,0
0.205788,0.617143,0.0612208,0.84472,0
0.21865,0.542857,0.0656729,0.763975,0
0.266881,0.634286,0.059465,0.732919,0
0.276527,0.651429,0.123926,0.720496,0
0.22508,0.411429,0.0168282,0.701863,0
0.234727,0.508571,0.0420602,0.757764,0
0.257235,0.582857,0.0252408,0.726708,1
0.29582,0.634286,0.0511614,0.720496,1
0.22508,0.371429,0.0452982,0.645962,0
0.286174,0.651429,0.0531932,0.720496,1
0.244373,0.64,0.037622,0.807453,0
0.22508,0.302857,0.0564167,0.590062,0
0.228296,0.371429,0.0840476,0.645962,0
0.228296,0.422857,0.034687,0.658385,0
0.247588,0.611429,0.0531932,0.763975,0
0.257235,0.622857,0.034687,0.763975,0
0.202572,0.668571,0.0168282,0.832298,0
0.234727,0.428571,0.124772,0.695652,0
0.289389,0.571429,0.0118996,0.714285,1
0.289389,0.64,0.0490452,0.726708,0
0.212219,0.325714,0.0452982,0.57764,0
0.22508,0.302857,0.0612208,0.590062,0
0.234727,0.52,0.131336,0.68323,0
0.221865,0.417143,0.0420602,0.658385,0
0.221865,0.56,0.0118996,0.751553,1
0.302251,0.64,0.0538534,0.695652,0
0.231511,0.52,0.0672661,0.68323,0
0.282958,0.634286,0.0237975,0.720496,0
0.250804,0.668571,0.059465,0.813664,0
0.221865,0.382857,0.0266059,0.689441,0
0.234727,0.422857,0.257083,0.658385,0
0.215434,0.588571,0.0718327,0.776397,0
0.21865,0.342857,0.0303343,0.627329,0
0.247588,0.52,0.200961,0.68323,0
0.231511,0.468571,0.034687,0.770186,0
0.257235,0.622857,0.170803,0.763975,0
0.244373,0.72,0.0751919,0.819876,0
0.21865,0.462857,0.0490452,0.78882,0
0.279743,0.634286,0.0452982,0.720496,0
0.282958,0.668571,0.107554,0.68323,0
0.286174,0.68,0.0756595,0.714285,1
0.22508,0.668571,0.0677888,0.813664,1
0.22508,0.457143,0.034687,0.763975,0
0.263666,0.64,0.0677888,0.726708,1
0.266881,0.52,0.20886,0.68323,0
0.21865,0.6,0.0531932,0.73913,0
0.26045,0.571429,0.119314,0.714285,0
0.286174,0.708571,0.0511614,0.726708,1
0.244373,0.68,0.0266059,0.788819,1
0.228296,0.302857,0.0490452,0.590062,0
0.215434,0.594286,0.0865264,0.751552,0
0.21865,0.582857,0.106239,0.782608,0
0.221865,0.462857,0.0452982,0.78882,0
0.234727,0.468571,0.0420602,0.770186,0
0.231511,0.691429,0.0188143,0.776397,0
0.244373,0.72,0.109175,0.819876,0
0.257235,0.531429,0.183715,0.68323,0
0.209003,0.582857,0.117835,0.782608,0
0.22508,0.457143,0.0677888,0.763975,0
0.228296,0.485714,0.0188143,0.776397,0
0.279743,0.674286,0.0420602,0.701863,0
0.302251,0.651429,0.0957959,0.689441,0
0.22508,0.308571,0.0511614,0.608696,0
0.22508,0.411429,0.0266059,0.701863,0
0.270096,0.474286,0.365469,0.689441,0
0.231511,0.6,0.116938,0.73913,0
0.21865,0.594286,0.0511614,0.751552,0
0.21865,0.457143,0.058868,0.763975,0
0.244373,0.537143,0.0237975,0.819876,0
0.231511,0.548571,0.169579,0.788819,0
0.221865,0.462857,0.0531932,0.78882,0
0.282958,0.657143,0.0538534,0.751552,0
0.22508,0.462857,0,0.78882,0
0.231511,0.468571,0.0252408,0.770186,0
0.231511,0.611429,0.0188143,0.763975,0
0.22508,0.645714,0.0336517,0.770186,0
0.279743,0.68,0.0303343,0.714285,0
0.228296,0.457143,0.0118996,0.695652,0
0.212219,0.56,0.0188143,0.782608,0
0.21865,0.645714,0.0475819,0.770186,0
0.292605,0.68,0.126998,0.714285,0
0.221865,0.302857,0.0336517,0.590062,0
0.237942,0.56,0.0893305,0.782608,0
0.266881,0.657143,0.0844659,0.751552,0
0.215434,0.514286,0.0612208,0.807453,0
0.279743,0.634286,0.0857082,0.745341,0
0.270096,0.668571,0.0118996,0.726708,1
0.22508,0.302857,0.0612208,0.590062,0
0.215434,0.285714,0.0188143,0.602484,0
0.21865,0.308571,0.0303343,0.621117,0
0.234727,0.485714,0.0452982,0.776397,0
0.26045,0.542857,0.0538534,0.801242,0
0.276527,0.668571,0.209353,0.726708,0
0.276527,0.708571,0.0693331,0.726708,0
0.21865,0.662857,0.0266059,0.819875,0
0.209003,0.388571,0.0428927,0.652173,0
0.221865,0.52,0.0475819,0.677019,0
0.22508,0.474286,0.0188143,0.807453,0
0.21865,0.514286,0.0832048,0.807453,0
0.270096,0.657143,0.0475819,0.751552,0
0.221865,0.582857,0.122217,0.782608,0
0.279743,0.668571,0.059465,0.726708,0
0.215434,0.348571,0.0840476,0.627329,0
0.221865,0.548571,0.116638,0.788819,0
0.215434,0.462857,0.0420602,0.78882,0
0.241158,0.714286,0.0677888,0.819876,0
0.202572,0.72,0.034687,0.826086,0
0.215434,0.388571,0.0252408,0.652173,0
0.231511,0.485714,0.0168282,0.776397,0
0.282958,0.662857,0.034687,0.732919,0
0.212219,0.268571,0.037622,0.627329,0
0.22508,0.542857,0.0356922,0.801242,0
0.273312,0.68,0.0957959,0.714285,0
0.221865,0.6,0.0420602,0.73913,0
0.212219,0.594286,0.0950583,0.751552,0
0.276527,0.662857,0.059465,0.732919,0
0.254019,0.691429,0.0928101,0.776397,0
0.231511,0.462857,0.0504659,0.78882,0
0.234727,0.474286,0.037622,0.807453,0
0.237942,0.268571,0.00841439,0.621118,0
0.221865,0.348571,0.00841439,0.608695,0
0.212219,0.388571,0.0490452,0.652173,0
0.228296,0.462857,0.0188143,0.78882,0
0.228296,0.474286,0.093941,0.807453,0
0.254019,0.605714,0.185777,0.751552,0
0.228296,0.611429,0.0612208,0.782608,0
0.263666,0.651429,0.0612208,0.745341,1
0.273312,0.68,0.0797438,0.714285,1
0.21865,0.371429,0.100806,0.63354,0
0.215434,0.388571,0.112658,0.652173,0
0.21865,0.56,0.00841439,0.689441,0
0.234727,0.485714,0.0531932,0.776397,0
0.212219,0.605714,0.037622,0.751552,0
0.21865,0.611429,0.0751919,0.782608,0
0.250804,0.657143,0.117835,0.751552,1
0.209003,0.674286,0.0640398,0.813664,0
0.228296,0.274286,0.0420602,0.621118,0
0.231511,0.314286,0.0428927,0.658385,0
0.22508,0.331429,0.0564167,0.614906,0
0.237942,0.485714,0.0428927,0.776397,0
0.22508,0.617143,0.0420602,0.770186,0
0.289389,0.634286,0.103898,0.745341,0
0.279743,0.657143,0.034687,0.751552,0
0.254019,0.668571,0.034687,0.726708,0
0.234727,0.474286,0.158115,0.807453,0
0.276527,0.662857,0.201987,0.732919,0
0.270096,0.68,0.0840476,0.720497,0
0.228296,0.245714,0.0168282,0.621118,0
0.202572,0.388571,0.0761242,0.652173,0
0.221865,0.531429,0.109496,0.68323,0
0.21865,0.474286,0.0188143,0.807453,0
0.263666,0.582857,0.0452982,0.720496,0
0.21865,0.611429,0.128097,0.782608,0
0.228296,0.617143,0.0303343,0.770186,0
0.234727,0.617143,0.0237975,0.770186,1
0.254019,0.651429,0.0188143,0.745341,0
0.22508,0.674286,0.116938,0.813664,0
0.212219,0.617143,0.0420602,0.807453,1
0.21865,0.331429,0.0188143,0.614906,0
0.279743,0.708571,0.0723222,0.726708,1
0.21865,0.331429,0.0237975,0.614906,0
0.21865,0.331429,0.0237975,0.614906,0
0.209003,0.52,0.00841439,0.832298,0
0.228296,0.588571,0.118724,0.782608,0
0.305466,0.685714,0.09243,0.652174,0
0.350482,0.685714,0.177577,0.652174,0
0.347267,0.657143,0.212936,0.664596,0
0.221865,0.331429,0.0266059,0.614906,0
0.215434,0.331429,0.0490452,0.614906,0
0.215434,0.388571,0.0420602,0.652173,0
0.231511,0.462857,0.0531932,0.78882,0
0.212219,0.594286,0.00841439,0.776397,0
0.231511,0.611429,0.0775015,0.782608,0
0.292605,0.662857,0.0905054,0.732919,0
0.276527,0.68,0.0188143,0.714285,1
0.257235,0.725714,0.0420602,0.807453,1
0.21865,0.388571,0.0118996,0.652173,0
0.26045,0.628571,0.0490452,0.751552,0
0.302251,0.662857,0.0303343,0.732919,0
0.241158,0.668571,0.0751919,0.726708,0
0.26045,0.725714,0.0303343,0.807453,1
0.22508,0.331429,0.112969,0.614906,0
0.22508,0.531429,0.0303343,0.813664,0
0.237942,0.502857,0.0840476,0.801242,0
0.29582,0.657143,0.114205,0.751552,0
0.270096,0.651429,0.0168282,0.745341,1
0.276527,0.68,0.0266059,0.720497,1
0.231511,0.548571,0.0840476,0.807453,0
0.228296,0.491429,0.0266059,0.776397,0
0.231511,0.502857,0.0188143,0.801242,0
0.231511,0.565714,0.0420602,0.757764,1
0.250804,0.617143,0.148567,0.801242,0
0.257235,0.668571,0.0844659,0.726708,1
0.273312,0.668571,0.142815,0.726708,0
0.247588,0.691429,0.059465,0.776397,1
0.21865,0.32,0.0428927,0.639751,0
0.263666,0.668571,0.168345,0.726708,0
0.26045,0.702857,0.00841439,0.763975,0
0.215434,0.697143,0.0504659,0.819875,0
0.228296,0.331429,0.0452982,0.614906,0
0.22508,0.491429,0.0420602,0.776397,0
0.257235,0.605714,0.0490452,0.751552,0
0.212219,0.32,0.0266059,0.639751,0
0.231511,0.531429,0.0420602,0.813664,0
0.22508,0.491429,0.0420602,0.776397,0
0.263666,0.542857,0.0303343,0.807453,0
0.22508,0.56,0.0656729,0.813664,0
0.266881,0.725714,0.0237975,0.807453,0
0.234727,0.731429,0.0538534,0.807453,1
0.215434,0.594286,0.0266059,0.807453,1
0.228296,0.52,0.0336517,0.677019,0
0.247588,0.542857,0.198196,0.801242,0
0.334405,0.657143,0.0168282,0.751552,0
0.263666,0.651429,0.0640398,0.801242,0
0.209003,0.594286,0.0168282,0.807453,0
0.26045,0.542857,0.122217,0.801242,0
0.241158,0.571429,0.0640398,0.763975,1
0.221865,0.565714,0.0252408,0.757764,1
0.273312,0.611429,0.107554,0.782608,0
0.221865,0.697143,0.0252408,0.819875,0
0.237942,0.725714,0.0840476,0.832298,1
0.266881,0.617143,0.0266059,0.770186,0
0.299035,0.662857,0.0452982,0.732919,0
0.21865,0.605714,0.00841439,0.782608,1
0.215434,0.32,0.034687,0.639751,0
0.327974,0.657143,0.176598,0.664596,0
0.234727,0.68,0.0693331,0.763975,0
0.209003,0.697143,0.0237975,0.819875,0
0.215434,0.331429,0.00841439,0.608696,0
0.247588,0.537143,0.0420602,0.801242,0
0.276527,0.725714,0.0490452,0.807453,0
0.266881,0.531429,0.233502,0.813664,0
0.263666,0.68,0.0564167,0.763975,1
0.241158,0.588571,0.103898,0.776397,0
0.221865,0.548571,0.0303343,0.807453,0
0.231511,0.502857,0.037622,0.782608,0
0.22508,0.337143,0.0452982,0.627329,0
0.21865,0.331429,0.059465,0.614906,0
0.21865,0.502857,0.0252408,0.801242,0
0.302251,0.628571,0.0957959,0.701863,0
0.302251,0.651429,0.168551,0.658385,0
0.279743,0.702857,0.0420602,0.763975,0
0.299035,0.605714,0.187076,0.751552,0
0.212219,0.297143,0.0303343,0.63354,0
0.237942,0.508571,0.105242,0.826087,0
0.205788,0.697143,0.0252408,0.819875,0
0.228296,0.331429,0.037622,0.614906,0
0.22508,0.531429,0.034687,0.73913,0
0.205788,0.548571,0.0420602,0.832298,0
0.231511,0.491429,0.037622,0.776397,0
0.228296,0.491429,0.0336517,0.776397,0
0.231511,0.502857,0.0511614,0.782608,0
0.302251,0.651429,0.0761242,0.677018,0
0.33119,0.657143,0.109496,0.664596,0
0.22508,0.594286,0.0656729,0.807453,0
0.221865,0.548571,0.0420602,0.807453,0
0.209003,0.617143,0.0538534,0.807453,0
0.311897,0.657143,0.116638,0.664596,0
0.215434,0.337143,0.0452982,0.627329,0
0.21865,0.297143,0.0336517,0.63354,0
0.221865,0.491429,0.0640398,0.776397,0
0.250804,0.56,0.0793005,0.813664,1
0.212219,0.674286,0.0266059,0.813664,0
0.212219,0.32,0.00841439,0.639751,0
0.221865,0.531429,0.0188143,0.813664,0
0.26045,0.571429,0.0531932,0.757764,0
0.221865,0.548571,0.0303343,0.807453,0
0.231511,0.502857,0.0266059,0.782608,0
0.228296,0.502857,0.0564167,0.782608,0
0.282958,0.634286,0.107554,0.720496,0
0.202572,0.554286,0.0490452,0.782609,0
0.21865,0.451429,0.0118996,0.677018,0
0.21865,0.371429,0.0237975,0.658385,0
0.215434,0.548571,0.0252408,0.807453,0
0.254019,0.502857,0.0905054,0.782608,0
0.231511,0.502857,0.0168282,0.782608,0
0.231511,0.651429,0.0928101,0.801242,0
0.21865,0.342857,0.0531932,0.627329,0
0.231511,0.531429,0.0188143,0.813664,0
0.231511,0.502857,0.0266059,0.801242,0
0.308682,0.651429,0.0723222,0.658385,0
0.376206,0.674286,0.305669,0.621118,0
0.21865,0.731429,0.0761242,0.807453,1
0.21865,0.542857,0.037622,0.801242,0
0.22508,0.542857,0.0452982,0.801242,0
0.305466,0.651429,0.0475819,0.658385,0
0.318328,0.651429,0.180673,0.720497,0
0.21865,0.554286,0.0511614,0.782609,0
0.215434,0.451429,0.0475819,0.677018,0
0.231511,0.485714,0.0188143,0.782608,0
0.221865,0.491429,0.0797438,0.776397,0
0.231511,0.405714,0.0188143,0.658385,0
0.237942,0.508571,0.0511614,0.708074,0
0.228296,0.531429,0.105242,0.757764,0
0.266881,0.64,0.0452982,0.763975,1
0.21865,0.451429,0.0266059,0.677018,0
0.205788,0.708571,0.0266059,0.850931,0
0.231511,0.537143,0.114205,0.801242,0
0.369775,0.657143,0.236119,0.652173,0
0.215434,0.388571,0.101501,0.652173,0
0.228296,0.417143,0.0168282,0.670807,0
0.234727,0.405714,0.037622,0.658385,0
0.21865,0.542857,0.0475819,0.770186,0
0.221865,0.548571,0.0303343,0.807453,0
0.221865,0.531429,0.0490452,0.813664,0
0.215434,0.371429,0.0475819,0.658385,0
0.215434,0.388571,0.0840476,0.652173,0
0.215434,0.542857,0.0237975,0.770186,0
0.241158,0.542857,0.0336517,0.763975,0
0.22508,0.525714,0.0511614,0.776397,0
0.237942,0.571429,0.0640398,0.757764,0
0.340836,0.657143,0.138341,0.652173,0
0.228296,0.651429,0.0237975,0.801242,0
0.241158,0.657143,0.118724,0.776397,0
0.237942,0.405714,0.0490452,0.658385,0
0.231511,0.542857,0.058868,0.763975,0
0.273312,0.64,0.059465,0.763975,0
0.250804,0.697143,0.0531932,0.757764,0
0.247588,0.68,0.138341,0.795031,1
0.231511,0.508571,0.0266059,0.708074,0
0.292605,0.645714,0.12589,0.714285,0
0.286174,0.628571,0.0336517,0.701863,0
0.231511,0.651429,0.0420602,0.801242,1
0.276527,0.708571,0.0983333,0.795031,0
0.212219,0.371429,0.0723222,0.658385,0
0.231511,0.537143,0.0865264,0.801242,0
0.29582,0.645714,0.101154,0.714285,0
0.292605,0.628571,0.0865264,0.701863,0
0.327974,0.657143,0.159431,0.652173,0
0.347267,0.651429,0.100806,0.677018,0
0.241158,0.417143,0.0475819,0.677018,0
0.234727,0.405714,0.0266059,0.658385,0
0.231511,0.497143,0.0531932,0.695652,0
0.215434,0.537143,0.0428927,0.801242,0
0.22508,0.56,0.037622,0.832298,0
0.231511,0.548571,0.0237975,0.795031,0
0.29582,0.628571,0.0188143,0.701863,0
0.37299,0.657143,0.18428,0.652173,0
0.363344,0.651429,0.176598,0.658385,0
0.231511,0.297143,0.00841439,0.670807,0
0.22508,0.497143,0.0237975,0.695652,0
0.237942,0.56,0.0420602,0.832298,0
0.257235,0.674286,0.112033,0.670807,0
0.215434,0.737143,0.0490452,0.850931,0
0.212219,0.525714,0.0452982,0.776397,0
0.21865,0.542857,0.0775015,0.776397,0
0.231511,0.542857,0.0761242,0.776397,0
0.334405,0.657143,0.276213,0.652173,0
0.273312,0.674286,0.0252408,0.670807,0
0.22508,0.582857,0.0303343,0.832298,0
0.286174,0.628571,0.112658,0.701863,0
0.276527,0.674286,0.0893305,0.670807,0
0.266881,0.668571,0.0928101,0.726708,0
0.215434,0.657143,0.0832048,0.776397,0
0.237942,0.417143,0.0237975,0.670807,0
0.231511,0.417143,0.0832048,0.677018,0
0.221865,0.56,0.0475819,0.832298,0
0.209003,0.657143,0.0893305,0.776397,0
0.305466,0.657143,0.0428927,0.664596,0
0.22508,0.662857,0.0168282,0.801242,0
0.212219,0.394286,0.0511614,0.689441,0
0.244373,0.68,0.0252408,0.795031,0
0.241158,0.714286,0.101154,0.838509,1
0.215434,0.554286,0.034687,0.782609,0
0.26045,0.542857,0.0928101,0.763975,0
0.392283,0.651429,0.276213,0.645962,0
0.302251,0.651429,0.0303343,0.714285,0
0.22508,0.662857,0.0252408,0.801242,1
0.215434,0.32,0.0452982,0.701863,0
0.22508,0.434286,0.0266059,0.683229,0
0.228296,0.508571,0.0188143,0.68323,0
0.231511,0.502857,0.0640398,0.708075,0
0.221865,0.537143,0,0.801242,0
0.254019,0.605714,0.0718327,0.745341,1
0.311897,0.645714,0.119314,0.695652,0
0.231511,0.382857,0.0761242,0.670807,0
0.221865,0.588571,0.0266059,0.826087,0
0.244373,0.525714,0.0693331,0.776397,0
0.228296,0.548571,0.0188143,0.795031,0
0.344051,0.64,0.0877392,0.689441,0
0.366559,0.651429,0.250532,0.645962,0
0.263666,0.674286,0.0893305,0.776397,0
0.231511,0.742857,0.0983333,0.826087,1
0.22508,0.405714,0.0511614,0.652174,0
0.212219,0.382857,0.0893305,0.670807,0
0.22508,0.537143,0.0420602,0.801242,0
0.212219,0.542857,0.0504659,0.819875,0
0.276527,0.691429,0.0775015,0.776397,0
0.215434,0.32,0.0252408,0.701863,0
0.215434,0.542857,0.0531932,0.819875,0
0.347267,0.64,0.0928101,0.689441,0
0.228296,0.737143,0.0420602,0.819876,1
0.228296,0.4,0.034687,0.670807,0
0.234727,0.542857,0.0266059,0.763975,0
0.292605,0.634286,0.0490452,0.732919,0
0.241158,0.674286,0.154549,0.776397,1
0.234727,0.434286,0.0336517,0.63354,0
0.263666,0.628571,0.0756595,0.751553,0
0.321543,0.651429,0.13656,0.645962,0
0.350482,0.645714,0.160952,0.664596,0
0.360129,0.657143,0.165008,0.670807,0
0.257235,0.714286,0.0797438,0.801242,0
0.221865,0.514286,0.0511614,0.795031,0
0.237942,0.594286,0.0775015,0.819875,0
0.247588,0.571429,0.0452982,0.757764,0
0.282958,0.657143,0.122217,0.695652,0
0.254019,0.674286,0.0336517,0.776397,1
0.254019,0.542857,0.037622,0.763975,0
0.250804,0.548571,0.168551,0.795031,0
0.254019,0.668571,0.034687,0.726708,1
0.234727,0.434286,0.0303343,0.63354,0
0.234727,0.588571,0.121065,0.826087,0
0.228296,0.542857,0.037622,0.776397,0
0.234727,0.542857,0.0475819,0.776397,0
0.244373,0.434286,0.0188143,0.63354,0
0.234727,0.542857,0.058868,0.776397,0
0.244373,0.565714,0.0844659,0.763975,0
0.244373,0.628571,0.0797438,0.751553,0
0.315113,0.657143,0.0677888,0.670807,0
0.292605,0.645714,0.0475819,0.695652,0
0.237942,0.542857,0.09243,0.763975,0
0.324759,0.542857,0.707999,0.826087,0
0.250804,0.554286,0.107554,0.782608,0
0.266881,0.634286,0,0.714285,0
0.241158,0.434286,0.034687,0.63354,0
0.231511,0.542857,0.0252408,0.776397,0
0.308682,0.64,0.0797438,0.689441,0
0.289389,0.651429,0.114205,0.714285,0
0.231511,0.685714,0.037622,0.807453,1
0.21865,0.708571,0.058868,0.850931,0
0.250804,0.72,0.0531932,0.850931,0
0.250804,0.634286,0.0303343,0.732919,0
0.237942,0.685714,0.0475819,0.807453,1
0.221865,0.588571,0.0118996,0.826087,0
0.276527,0.64,0.034687,0.689441,0
0.21865,0.582857,0.0188143,0.832298,0
0.215434,0.714286,0.0504659,0.888198,0
0.22508,0.742857,0.0118996,0.863354,0
0.237942,0.434286,0.0452982,0.63354,0
0.237942,0.582857,0.0356922,0.832298,0
0.237942,0.508571,0.0677888,0.826087,0
0.234727,0.571429,0.034687,0.78882,0
0.234727,0.577143,0.037622,0.776397,0
0.276527,0.605714,0.216772,0.745341,0
0.241158,0.605714,0.0827802,0.745341,1
0.26045,0.634286,0.0188143,0.732919,0
0.292605,0.645714,0.0672661,0.695652,1
0.205788,0.668571,0.037622,0.850931,0
0.21865,0.251429,0.0452982,0.701863,0
0.26045,0.628571,0.0452982,0.751553,0
0.302251,0.657143,0.0490452,0.670807,0
0.234727,0.262857,0.0237975,0.701863,0
0.237942,0.554286,0.0775015,0.782608,1
0.209003,0.548571,0,0.813664,0
0.228296,0.405714,0.0677888,0.652174,0
0.228296,0.405714,0.0957959,0.652174,0
0.241158,0.434286,0.0452982,0.63354,0
0.247588,0.628571,0.0252408,0.751553,0
0.228296,0.405714,0.0303343,0.645962,0
0.228296,0.514286,0.0188143,0.795031,0
0.247588,0.565714,0.0420602,0.763975,0
0.21865,0.548571,0.00841439,0.813664,0
0.237942,0.605714,0.0693331,0.745341,0
0.292605,0.634286,0.0713398,0.714285,0
0.279743,0.651429,0.0564167,0.714285,0
0.209003,0.662857,0.0188143,0.801242,0
0.221865,0.262857,0.0538534,0.701863,0
0.21865,0.365714,0.0751919,0.658385,0
0.221865,0.365714,0.0188143,0.658385,0
0.231511,0.508571,0.0356922,0.68323,0
0.292605,0.594286,0.260617,0.801242,0
0.241158,0.582857,0.059465,0.751553,1
0.234727,0.565714,0.0677888,0.763975,1
0.215434,0.742857,0.0452982,0.863354,0
0.22508,0.314286,0.0356922,0.726708,0
0.279743,0.605714,0.0303343,0.745341,0
0.209003,0.668571,0.037622,0.801242,0
0.22508,0.537143,0.0252408,0.807453,0
0.231511,0.617143,0.258529,0.807453,0
0.302251,0.657143,0.0612208,0.670807,1
0.292605,0.697143,0.109496,0.745341,0
0.22508,0.674286,0.120192,0.832298,0
0.231511,0.731429,0.0303343,0.84472,0
0.221865,0.554286,0.0118996,0.850931,0
0.302251,0.617143,0.0979749,0.763975,0
0.273312,0.657143,0.0775015,0.695652,0
0.228296,0.571429,0.034687,0.78882,0
0.340836,0.697143,0.203347,0.695652,0
0.231511,0.405714,0.0877392,0.652174,0
0.231511,0.525714,0.058868,0.770186,0
0.22508,0.537143,0.034687,0.807453,0
0.286174,0.605714,0.198196,0.745341,0
0.234727,0.668571,0.0266059,0.801242,1
0.212219,0.754286,0.037622,0.850931,0
0.228296,0.537143,0.034687,0.807453,0
0.244373,0.497143,0.0564167,0.68323,0
0.212219,0.565714,0.0761242,0.788819,0
0.334405,0.634286,0.306647,0.732919,0
0.228296,0.365714,0.00841439,0.658385,0
0.221865,0.365714,0.0428927,0.658385,0
0.205788,0.537143,0.142571,0.832298,0
0.250804,0.702857,0.0511614,0.813664,0
0.21865,0.554286,0.0237975,0.838509,0
0.244373,0.582857,0.238706,0.751553,0
0.324759,0.634286,0.114205,0.714285,0
0.21865,0.674286,0.0640398,0.832298,0
0.237942,0.4,0.0118996,0.670807,0
0.234727,0.525714,0.0950583,0.826087,0
0.221865,0.594286,0.0677888,0.795031,0
0.311897,0.582857,0.162672,0.751553,0
0.215434,0.662857,0,0.838509,0
0.22508,0.365714,0.037622,0.658385,0
0.212219,0.548571,0.0751919,0.813664,0
0.286174,0.605714,0.0428927,0.745341,0
0.266881,0.657143,0.0356922,0.751552,0
0.215434,0.377143,0.117835,0.68323,0
0.237942,0.497143,0.0420602,0.68323,0
0.231511,0.571429,0.058868,0.78882,0
0.315113,0.674286,0.101501,0.614906,0
0.398714,0.651429,0.195919,0.658385,0
0.315113,0.691429,0.176598,0.52795,0
0.221865,0.674286,0.0428927,0.813664,1
0.266881,0.714286,0.0118996,0.826087,0
0.353698,0.691429,0.00841439,0.52795,0
0.311897,0.668571,0.0865264,0.664596,1
0.279743,0.668571,0.105242,0.73913,0
0.263666,0.651429,0.0303343,0.751552,1
0.215434,0.388571,0.00841439,0.726708,0
